"title"	"movieId"
"Unforgettable Summer, An (Un été inoubliable) (1994)"	790
"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)"	791
"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)"	792
"My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)"	793
"Midnight Dancers (Sibak) (1994)"	794
"Somebody to Love (1994)"	795
"Very Natural Thing, A (1974)"	796
"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)"	797
"Daylight (1996)"	798
"Frighteners, The (1996)"	799
"Lone Star (1996)"	800
"Harriet the Spy (1996)"	801
"Phenomenon (1996)"	802
"Walking and Talking (1996)"	803
"She's the One (1996)"	804
"Time to Kill, A (1996)"	805
"American Buffalo (1996)"	806
"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)"	807
"Alaska (1996)"	808
"Fled (1996)"	809
"Kazaam (1996)"	810
"Magic Hunter (Büvös vadász) (1994)"	812
"Larger Than Life (1996)"	813
"Boy Called Hate, A (1995)"	814
"Power 98 (1996)"	815
"Two Deaths (1995)"	816
"Very Brady Sequel, A (1996)"	818
"Stefano Quantestorie (1993)"	819
"Death in the Garden (Mort en ce jardin, La) (1956)"	820
"Crude Oasis, The (1995)"	821
"Hedd Wyn (1992)"	822
"Collector, The (La collectionneuse) (1967)"	823
"Kaspar Hauser (1993)"	824
"Regular Guys (Echte Kerle) (1996)"	825
"Women Robbers (Diebinnen) (1995)"	826
"Convent, The (O Convento) (1995)"	827
"Adventures of Pinocchio, The (1996)"	828
"Joe's Apartment (1996)"	829
"First Wives Club, The (1996)"	830
"Stonewall (1995)"	831
"Ransom (1996)"	832
"High School High (1996)"	833
"Phat Beach (1996)"	834
"Foxfire (1996)"	835
"Chain Reaction (1996)"	836
"Matilda (1996)"	837
"Emma (1996)"	838
"Crow: City of Angels, The (1996)"	839
"House Arrest (1996)"	840
"Eyes Without a Face (Yeux sans visage, Les) (1959)"	841
"Tales from the Crypt Presents: Bordello of Blood (1996)"	842
"Lotto Land (1995)"	843
"Story of Xinghua, The (Xinghua san yue tian) (1994)"	844
"Day the Sun Turned Cold, The (Tianguo niezi) (1994)"	845
"Flirt (1995)"	846
"Big Squeeze, The (1996)"	847
"Spitfire Grill, The (1996)"	848
"Escape from L.A. (1996)"	849
"Cyclo (Xich lo) (1995)"	850
"Basquiat (1996)"	851
"Tin Cup (1996)"	852
"Dingo (1991)"	853
"Ballad of Narayama, The (Narayama Bushiko) (1958)"	854
"Every Other Weekend (Un week-end sur deux) (1990)"	855
"Mille bolle blu (1993)"	856
"Crows and Sparrows (Wuya yu maque) (1949)"	857
"Godfather, The (1972)"	858
"Hippie Revolution, The (1996)"	859
"Maybe, Maybe Not (Bewegte Mann, Der) (1994)"	860
"Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)"	861
"Manny & Lo (1996)"	862
"Celestial Clockwork (Mécaniques célestes) (1995)"	863
"Wife, The (1995)"	864
"Small Faces (1996)"	865
"Bound (1996)"	866
"Carpool (1996)"	867
"Death in Brunswick (1991)"	868
"Kansas City (1996)"	869
"Gone Fishin' (1997)"	870
"Lover's Knot (1996)"	871
"Vive L'Amour (Ai qing wan sui) (1994)"	872
"Shadow of Angels (Schatten der Engel) (1976)"	873
"Killer: A Journal of Murder (1995)"	874
"Nothing to Lose (1994)"	875
"Supercop 2 (Project S) (Chao ji ji hua) (1993)"	876
"Girls Town (1996)"	877
"Bye-Bye (1995)"	878
"Relic, The (1997)"	879
"Island of Dr. Moreau, The (1996)"	880
"First Kid (1996)"	881
"Trigger Effect, The (1996)"	882
"Sweet Nothing (1996)"	884
"Bogus (1996)"	885
"Bulletproof (1996)"	886
"Talk of Angels (1998)"	887
"Land Before Time III: The Time of the Great Giving (1995)"	888
"1-900 (06) (1994)"	889
"Baton Rouge (Bâton rouge) (1988)"	890
"Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)"	891
"Twelfth Night (1996)"	892
"Mother Night (1996)"	893
"Liebelei (1933)"	894
"Venice/Venice (1992)"	895
"Wild Reeds (Les roseaux sauvages) (1994)"	896
"For Whom the Bell Tolls (1943)"	897
"Philadelphia Story, The (1940)"	898
"Singin' in the Rain (1952)"	899
"American in Paris, An (1951)"	900
"Funny Face (1957)"	901
"Breakfast at Tiffany's (1961)"	902
"Vertigo (1958)"	903
"Rear Window (1954)"	904
"It Happened One Night (1934)"	905
"Gaslight (1944)"	906
"Gay Divorcee, The (1934)"	907
"North by Northwest (1959)"	908
"Apartment, The (1960)"	909
"Some Like It Hot (1959)"	910
"Charade (1963)"	911
"Casablanca (1942)"	912
"Maltese Falcon, The (1941)"	913
"My Fair Lady (1964)"	914
"Sabrina (1954)"	915
"Roman Holiday (1953)"	916
"Little Princess, The (1939)"	917
"Meet Me in St. Louis (1944)"	918
"Wizard of Oz, The (1939)"	919
"Gone with the Wind (1939)"	920
"My Favorite Year (1982)"	921
"Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)"	922
"Citizen Kane (1941)"	923
"2001: A Space Odyssey (1968)"	924
"Golden Earrings (1947)"	925
"All About Eve (1950)"	926
"Women, The (1939)"	927
"Rebecca (1940)"	928
"Foreign Correspondent (1940)"	929
"Notorious (1946)"	930
"Spellbound (1945)"	931
"Affair to Remember, An (1957)"	932
"To Catch a Thief (1955)"	933
"Father of the Bride (1950)"	934
"Band Wagon, The (1953)"	935
"Ninotchka (1939)"	936
"Love in the Afternoon (1957)"	937
"Gigi (1958)"	938
"Reluctant Debutante, The (1958)"	939
"Adventures of Robin Hood, The (1938)"	940
"Mark of Zorro, The (1940)"	941
"Laura (1944)"	942
"Ghost and Mrs. Muir, The (1947)"	943
"Lost Horizon (1937)"	944
"Top Hat (1935)"	945
"To Be or Not to Be (1942)"	946
"My Man Godfrey (1936)"	947
"Giant (1956)"	948
"East of Eden (1955)"	949
"Thin Man, The (1934)"	950
"His Girl Friday (1940)"	951
"Around the World in 80 Days (1956)"	952
"It's a Wonderful Life (1946)"	953
"Mr. Smith Goes to Washington (1939)"	954
"Bringing Up Baby (1938)"	955
"Penny Serenade (1941)"	956
"Scarlet Letter, The (1926)"	957
"Lady of Burlesque (1943)"	958
"Of Human Bondage (1934)"	959
"Angel on My Shoulder (1946)"	960
"Little Lord Fauntleroy (1936)"	961
"They Made Me a Criminal (1939)"	962
"Inspector General, The (1949)"	963
"Angel and the Badman (1947)"	964
"39 Steps, The (1935)"	965
"A Walk in the Sun (1945)"	966
"Outlaw, The (1943)"	967
"Night of the Living Dead (1968)"	968
"African Queen, The (1951)"	969
"Beat the Devil (1953)"	970
"Cat on a Hot Tin Roof (1958)"	971
"Last Time I Saw Paris, The (1954)"	972
"Meet John Doe (1941)"	973
"Algiers (1938)"	974
"Something to Sing About (1937)"	975
"Farewell to Arms, A (1932)"	976
"Moonlight Murder (1936)"	977
"Nothing Personal (1995)"	979
"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)"	980
"Dangerous Ground (1997)"	981
"Picnic (1955)"	982
"Madagascar Skin (1995)"	983
"Pompatus of Love, The (1996)"	984
"Small Wonders (1995)"	985
"Fly Away Home (1996)"	986
"Bliss (1997)"	987
"Grace of My Heart (1996)"	988
"Brother of Sleep (Schlafes Bruder) (1995)"	989
"Maximum Risk (1996)"	990
"Michael Collins (1996)"	991
"Rich Man's Wife, The (1996)"	992
"Infinity (1996)"	993
"Big Night (1996)"	994
"Last Man Standing (1996)"	996
"Caught (1996)"	997
"Set It Off (1996)"	998
"2 Days in the Valley (1996)"	999
"Curdled (1996)"	1000
"Associate, The (Associé, L') (1979)"	1001
"Ed's Next Move (1996)"	1002
"Extreme Measures (1996)"	1003
"Glimmer Man, The (1996)"	1004
"D3: The Mighty Ducks (1996)"	1005
"Chamber, The (1996)"	1006
"Apple Dumpling Gang, The (1975)"	1007
"Davy Crockett, King of the Wild Frontier (1955)"	1008
"Escape to Witch Mountain (1975)"	1009
"Love Bug, The (1969)"	1010
"Herbie Rides Again (1974)"	1011
"Old Yeller (1957)"	1012
"Parent Trap, The (1961)"	1013
"Pollyanna (1960)"	1014
"Homeward Bound: The Incredible Journey (1993)"	1015
"Shaggy Dog, The (1959)"	1016
"Swiss Family Robinson (1960)"	1017
"That Darn Cat! (1965)"	1018
"20,000 Leagues Under the Sea (1954)"	1019
"Cool Runnings (1993)"	1020
"Angels in the Outfield (1994)"	1021
"Cinderella (1950)"	1022
"Winnie the Pooh and the Blustery Day (1968)"	1023
"Three Caballeros, The (1945)"	1024
"Sword in the Stone, The (1963)"	1025
"So Dear to My Heart (1949)"	1026
"Robin Hood: Prince of Thieves (1991)"	1027
"Mary Poppins (1964)"	1028
"Dumbo (1941)"	1029
"Pete's Dragon (1977)"	1030
"Bedknobs and Broomsticks (1971)"	1031
"Alice in Wonderland (1951)"	1032
"Fox and the Hound, The (1981)"	1033
"Freeway (1996)"	1034
"Sound of Music, The (1965)"	1035
"Die Hard (1988)"	1036
"Lawnmower Man, The (1992)"	1037
"Unhook the Stars (1996)"	1038
"Synthetic Pleasures (1995)"	1039
"Secret Agent, The (1996)"	1040
"Secrets & Lies (1996)"	1041
"That Thing You Do! (1996)"	1042
"To Gillian on Her 37th Birthday (1996)"	1043
"Surviving Picasso (1996)"	1044
"Love Is All There Is (1996)"	1045
"Beautiful Thing (1996)"	1046
"Long Kiss Goodnight, The (1996)"	1047
"Ghost and the Darkness, The (1996)"	1049
"Looking for Richard (1996)"	1050
"Trees Lounge (1996)"	1051
"Proprietor, The (1996)"	1052
"Normal Life (1996)"	1053
"Get on the Bus (1996)"	1054
"Shadow Conspiracy (1997)"	1055
"Jude (1996)"	1056
"Everyone Says I Love You (1996)"	1057
"Bitter Sugar (Azúcar amarga) (1996)"	1058
"William Shakespeare's Romeo + Juliet (1996)"	1059
"Swingers (1996)"	1060
"Sleepers (1996)"	1061
"Sunchaser, The (1996)"	1062
"Johns (1996)"	1063
"Aladdin and the King of Thieves (1996)"	1064
"Five Angles on Murder (1950)"	1065
"Shall We Dance (1937)"	1066
"Damsel in Distress, A (1937)"	1067
"Crossfire (1947)"	1068
"Murder, My Sweet (1944)"	1069
"Macao (1952)"	1070
"For the Moment (1994)"	1071
"Willy Wonka & the Chocolate Factory (1971)"	1073
"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La) (1994)"	1075
"Innocents, The (1961)"	1076
"Sleeper (1973)"	1077
"Bananas (1971)"	1078
"Fish Called Wanda, A (1988)"	1079
"Monty Python's Life of Brian (1979)"	1080
"Victor/Victoria (1982)"	1081
"Candidate, The (1972)"	1082
"Great Race, The (1965)"	1083
"Bonnie and Clyde (1967)"	1084
"Old Man and the Sea, The (1958)"	1085
"Dial M for Murder (1954)"	1086
"Madame Butterfly (1995)"	1087
"Dirty Dancing (1987)"	1088
"Reservoir Dogs (1992)"	1089
"Platoon (1986)"	1090
"Weekend at Bernie's (1989)"	1091
"Basic Instinct (1992)"	1092
"Doors, The (1991)"	1093
"Crying Game, The (1992)"	1094
"Glengarry Glen Ross (1992)"	1095
"Sophie's Choice (1982)"	1096
"E.T. the Extra-Terrestrial (1982)"	1097
"Search for One-eye Jimmy, The (1996)"	1098
"Christmas Carol, A (1938)"	1099
"Days of Thunder (1990)"	1100
"Top Gun (1986)"	1101
"American Strays (1996)"	1102
"Rebel Without a Cause (1955)"	1103
"Streetcar Named Desire, A (1951)"	1104
"Children of the Corn IV: The Gathering (1996)"	1105
"Leopard Son, The (1996)"	1106
"Loser (1991)"	1107
"Charm's Incidents (Charms Zwischenfälle) (1996)"	1109
"Bird of Prey (1996)"	1110
"Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)"	1111
"Palookaville (1996)"	1112
"Associate, The (1996)"	1113
"Funeral, The (1996)"	1114
"Sleepover (1995)"	1115
"Single Girl, A (Fille seule, La) (1995)"	1116
"Eighth Day, The (Huitième jour, Le) (1996)"	1117
"North Star (a.k.a. Tashunga) (1995)"	1118
"Drunks (1995)"	1119
"People vs. Larry Flynt, The (1996)"	1120
"Glory Daze (1995)"	1121
"Plutonium Circus (1995)"	1122
"Perfect Candidate, A (1996)"	1123
"On Golden Pond (1981)"	1124
"Return of the Pink Panther, The (1975)"	1125
"Drop Dead Fred (1991)"	1126
"Abyss, The (1989)"	1127
"Fog, The (1980)"	1128
"Escape from New York (1981)"	1129
"Howling, The (1980)"	1130
"Jean de Florette (1986)"	1131
"Manon of the Spring (Manon des sources) (1986)"	1132
"Talking About Sex (1994)"	1133
"Johnny 100 Pesos (Johnny cien pesos) (1993)"	1134
"Private Benjamin (1980)"	1135
"Monty Python and the Holy Grail (1975)"	1136
"Hustler White (1996)"	1137
"Dadetown (1995)"	1138
"Everything Relative (1996)"	1139
"Entertaining Angels: The Dorothy Day Story (1996)"	1140
"Last Call (Hoogste tijd) (1995)"	1141
"Get Over It (1996)"	1142
"Three Lives and Only One Death (Trois vies & une seule mort) (1996)"	1143
"Line King: The Al Hirschfeld Story, The (1996)"	1144
"Snowriders (1996)"	1145
"Curtis's Charm (1995)"	1146
"When We Were Kings (1996)"	1147
"Wallace & Gromit: The Wrong Trousers (1993)"	1148
"JLG/JLG (JLG/JLG - autoportrait de décembre) (1994)"	1149
"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"	1150
"Lesson Faust (1994)"	1151
"He Walked by Night (1948)"	1152
"Raw Deal (1948)"	1153
"T-Men (1947)"	1154
"Invitation, The (Zaproszenie) (1986)"	1155
"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"	1156
"Symphonie pastorale, La (1946)"	1157
"Here Comes Cookie (1935)"	1158
"Love in Bloom (1935)"	1159
"Six of a Kind (1934)"	1160
"Tin Drum, The (Blechtrommel, Die) (1979)"	1161
"Ruling Class, The (1972)"	1162
"Mina Tannenbaum (1994)"	1163
"2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967)"	1164
"Bloody Child, The (1996)"	1165
"Farmer & Chase (1997)"	1166
"Dear God (1996)"	1167
"Bad Moon (1996)"	1168
"American Dream (1990)"	1169
"Best of the Best 3: No Turning Back (1995)"	1170
"Bob Roberts (1992)"	1171
"Cinema Paradiso (Nuovo cinema Paradiso) (1989)"	1172
"Cook the Thief His Wife & Her Lover, The (1989)"	1173
"Dead Tired (Grosse Fatigue) (1994)"	1174
"Delicatessen (1991)"	1175
"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"	1176
"Enchanted April (1992)"	1177
"Paths of Glory (1957)"	1178
"Grifters, The (1990)"	1179
"Hear My Song (1991)"	1180
"Shooter, The (1997)"	1181
"English Patient, The (1996)"	1183
"Mediterraneo (1991)"	1184
"My Left Foot (1989)"	1185
"Sex, Lies, and Videotape (1989)"	1186
"Passion Fish (1992)"	1187
"Strictly Ballroom (1992)"	1188
"Thin Blue Line, The (1988)"	1189
"Tie Me Up! Tie Me Down! (¡Átame!) (1990)"	1190
"Madonna: Truth or Dare (1991)"	1191
"Paris Is Burning (1990)"	1192
"One Flew Over the Cuckoo's Nest (1975)"	1193
"Cheech and Chong's Up in Smoke (1978)"	1194
"Star Wars: Episode V - The Empire Strikes Back (1980)"	1196
"Princess Bride, The (1987)"	1197
"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"	1198
"Brazil (1985)"	1199
"Aliens (1986)"	1200
"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"	1201
"Withnail & I (1987)"	1202
"12 Angry Men (1957)"	1203
"Lawrence of Arabia (1962)"	1204
"Clockwork Orange, A (1971)"	1206
"To Kill a Mockingbird (1962)"	1207
"Apocalypse Now (1979)"	1208
"Once Upon a Time in the West (C'era una volta il West) (1968)"	1209
"Star Wars: Episode VI - Return of the Jedi (1983)"	1210
"Wings of Desire (Himmel über Berlin, Der) (1987)"	1211
"Third Man, The (1949)"	1212
"Goodfellas (1990)"	1213
"Alien (1979)"	1214
"Army of Darkness (1993)"	1215
"Big Blue, The (Grand bleu, Le) (1988)"	1216
"Ran (1985)"	1217
"Killer, The (Die xue shuang xiong) (1989)"	1218
"Psycho (1960)"	1219
"Blues Brothers, The (1980)"	1220
"Godfather: Part II, The (1974)"	1221
"Full Metal Jacket (1987)"	1222
"Grand Day Out with Wallace and Gromit, A (1989)"	1223
"Henry V (1989)"	1224
"Amadeus (1984)"	1225
"Quiet Man, The (1952)"	1226
"Once Upon a Time in America (1984)"	1227
"Raging Bull (1980)"	1228
"Annie Hall (1977)"	1230
"Right Stuff, The (1983)"	1231
"Stalker (1979)"	1232
"Boot, Das (Boat, The) (1981)"	1233
"Sting, The (1973)"	1234
"Harold and Maude (1971)"	1235
"Trust (1990)"	1236
"Seventh Seal, The (Sjunde inseglet, Det) (1957)"	1237
"Local Hero (1983)"	1238
"Terminator, The (1984)"	1240
"Dead Alive (Braindead) (1992)"	1241
"Glory (1989)"	1242
"Rosencrantz and Guildenstern Are Dead (1990)"	1243
"Manhattan (1979)"	1244
"Miller's Crossing (1990)"	1245
"Dead Poets Society (1989)"	1246
"Graduate, The (1967)"	1247
"Touch of Evil (1958)"	1248
"Femme Nikita, La (Nikita) (1990)"	1249
"Bridge on the River Kwai, The (1957)"	1250
"8 1/2 (8½) (1963)"	1251
"Chinatown (1974)"	1252
"Day the Earth Stood Still, The (1951)"	1253
"Treasure of the Sierra Madre, The (1948)"	1254
"Bad Taste (1987)"	1255
"Duck Soup (1933)"	1256
"Better Off Dead... (1985)"	1257
"Shining, The (1980)"	1258
"Stand by Me (1986)"	1259
"M (1931)"	1260
"Evil Dead II (Dead by Dawn) (1987)"	1261
"Great Escape, The (1963)"	1262
"Deer Hunter, The (1978)"	1263
"Diva (1981)"	1264
"Groundhog Day (1993)"	1265
"Unforgiven (1992)"	1266
"Manchurian Candidate, The (1962)"	1267
"Pump Up the Volume (1990)"	1268
"Arsenic and Old Lace (1944)"	1269
"Back to the Future (1985)"	1270
"Fried Green Tomatoes (1991)"	1271
"Patton (1970)"	1272
"Down by Law (1986)"	1273
"Akira (1988)"	1274
"Highlander (1986)"	1275
"Cool Hand Luke (1967)"	1276
"Cyrano de Bergerac (1990)"	1277
"Young Frankenstein (1974)"	1278
"Night on Earth (1991)"	1279
"Raise the Red Lantern (Da hong deng long gao gao gua) (1991)"	1280
"Great Dictator, The (1940)"	1281
"Fantasia (1940)"	1282
"High Noon (1952)"	1283
"Big Sleep, The (1946)"	1284
"Heathers (1989)"	1285
"Somewhere in Time (1980)"	1286
"Ben-Hur (1959)"	1287
"This Is Spinal Tap (1984)"	1288
"Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)"	1289
"Some Kind of Wonderful (1987)"	1290
"Indiana Jones and the Last Crusade (1989)"	1291
"Being There (1979)"	1292
"Gandhi (1982)"	1293
"Unbearable Lightness of Being, The (1988)"	1295
"Room with a View, A (1986)"	1296
"Real Genius (1985)"	1297
"Pink Floyd: The Wall (1982)"	1298
"Killing Fields, The (1984)"	1299
"My Life as a Dog (Mitt liv som hund) (1985)"	1300
"Forbidden Planet (1956)"	1301
"Field of Dreams (1989)"	1302
"Man Who Would Be King, The (1975)"	1303
"Butch Cassidy and the Sundance Kid (1969)"	1304
"Paris, Texas (1984)"	1305
"Until the End of the World (Bis ans Ende der Welt) (1991)"	1306
"When Harry Met Sally... (1989)"	1307
"I Shot a Man in Vegas (1995)"	1308
"Parallel Sons (1995)"	1309
"Hype! (1996)"	1310
"Santa with Muscles (1996)"	1311
"Female Perversions (1996)"	1312
"Mad Dog Time (1996)"	1313
"Breathing Room (1996)"	1314
"Paris Was a Woman (1995)"	1315
"Anna (1996)"	1316
"I'm Not Rappaport (1996)"	1317
"Blue Juice (1995)"	1318
"Kids of Survival (1996)"	1319
"Alien³ (a.k.a. Alien 3) (1992)"	1320
"American Werewolf in London, An (1981)"	1321
"Amityville 1992: It's About Time (1992)"	1322
"Amityville 3-D (1983)"	1323
"Amityville: Dollhouse (1996)"	1324
"Amityville: A New Generation (1993)"	1325
"Amityville II: The Possession (1982)"	1326
"Amityville Horror, The (1979)"	1327
"Amityville Curse, The (1990)"	1328
"Blood for Dracula (Andy Warhol's Dracula) (1974)"	1329
"April Fool's Day (1986)"	1330
"Audrey Rose (1977)"	1331
"Believers, The (1987)"	1332
"Birds, The (1963)"	1333
"Blob, The (1958)"	1334
"Blood Beach (1981)"	1335
"Body Parts (1991)"	1336
"Body Snatcher, The (1945)"	1337
"Dracula (Bram Stoker's Dracula) (1992)"	1339
"Bride of Frankenstein, The (Bride of Frankenstein) (1935)"	1340
"Burnt Offerings (1976)"	1341
"Candyman (1992)"	1342
"Cape Fear (1991)"	1343
"Cape Fear (1962)"	1344
"Carrie (1976)"	1345
"Cat People (1982)"	1346
"Nightmare on Elm Street, A (1984)"	1347
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"	1348
"Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)"	1349
"Omen, The (1976)"	1350
"Blood and Wine (Blood & Wine) (1996)"	1351
"Albino Alligator (1996)"	1352
"Mirror Has Two Faces, The (1996)"	1353
"Breaking the Waves (1996)"	1354
"Nightwatch (1997)"	1355
"Star Trek: First Contact (1996)"	1356
"Shine (1996)"	1357
"Sling Blade (1996)"	1358
"Jingle All the Way (1996)"	1359
"Identification of a Woman (Identificazione di una donna) (1982)"	1360
"Paradise Lost: The Child Murders at Robin Hood Hills (1996)"	1361
"Preacher's Wife, The (1996)"	1363
"Zero Kelvin (Kjærlighetens kjøtere) (1995)"	1364
"Ridicule (1996)"	1365
"Crucible, The (1996)"	1366
"101 Dalmatians (1996)"	1367
"Forbidden Christ, The (Cristo proibito, Il) (1950)"	1368
"I Can't Sleep (J'ai pas sommeil) (1994)"	1369
"Die Hard 2 (1990)"	1370
"Star Trek: The Motion Picture (1979)"	1371
"Star Trek VI: The Undiscovered Country (1991)"	1372
"Star Trek V: The Final Frontier (1989)"	1373
"Star Trek II: The Wrath of Khan (1982)"	1374
"Star Trek III: The Search for Spock (1984)"	1375
"Star Trek IV: The Voyage Home (1986)"	1376
"Batman Returns (1992)"	1377
"Young Guns (1988)"	1378
"Young Guns II (1990)"	1379
"Grease (1978)"	1380
"Grease 2 (1982)"	1381
"Marked for Death (1990)"	1382
"Adrenalin: Fear the Rush (1996)"	1383
"Substance of Fire, The (1996)"	1384
"Under Siege (1992)"	1385
"Terror in a Texas Town (1958)"	1386
"Jaws (1975)"	1387
"Jaws 2 (1978)"	1388
"Jaws 3-D (1983)"	1389
"My Fellow Americans (1996)"	1390
"Mars Attacks! (1996)"	1391
"Citizen Ruth (1996)"	1392
"Jerry Maguire (1996)"	1393
"Raising Arizona (1987)"	1394
"Tin Men (1987)"	1395
"Sneakers (1992)"	1396
"Bastard Out of Carolina (1996)"	1397
"In Love and War (1996)"	1398
"Marvin's Room (1996)"	1399
"Somebody is Waiting (1996)"	1400
